face,script,method,n_truth,n_pred,n_atf,recall,precision,first_err,count_ok,px_per_line,coverage
YBC.5730__obverse,OB,dp,15,14,14,0.4,0.42857142857142855,0.9903660541793339,True,110.5,1.07
YBC.5730__reverse,OB,free,11,6,15,0.36363636363636365,nan,4.960258780036969,False,108.2,0.73
YBC.5730__reverse,OB,comb,11,15,15,0.45454545454545453,nan,1.0083179297597042,True,108.2,0.73
YBC.5730__reverse,OB,dp,11,15,15,0.2727272727272727,nan,1.0083179297597042,True,108.2,0.73
YBC.5732__obverse,OB,free,15,10,15,0.6,0.9,0.5820633059788982,False,255.9,1.0
YBC.5732__obverse,OB,comb,15,15,15,0.8,0.8,0.6348182883939041,True,255.9,1.0
YBC.5732__obverse,OB,dp,15,15,15,0.7333333333333333,0.7333333333333333,0.6348182883939041,True,255.9,1.0
YBC.5732__reverse,OB,free,18,14,18,0.6111111111111112,0.7857142857142857,1.0609069225279137,False,216.2,1.0
YBC.5732__reverse,OB,comb,18,18,18,0.5555555555555556,0.5555555555555556,0.6583345205803196,True,216.2,1.0
YBC.5732__reverse,OB,dp,18,18,18,0.6666666666666666,0.6666666666666666,2.5326923064317066,True,216.2,1.0
YBC.5750__reverse,OB,free,4,3,4,0.25,0.3333333333333333,9.148633575013942,False,179.3,1.0
YBC.5750__reverse,OB,comb,4,4,4,0.25,0.25,0.7632459564974902,True,179.3,1.0
YBC.5750__reverse,OB,dp,4,4,4,0.25,0.25,0.7632459564974902,True,179.3,1.0
YBC.5763__obverse,OB,free,8,9,8,0.75,0.6666666666666666,0.44729445768926407,False,334.8,1.0
YBC.5763__obverse,OB,comb,8,8,8,0.75,0.75,0.44729445768926407,True,334.8,1.0
YBC.5763__obverse,OB,dp,8,8,8,0.875,0.875,0.9574247776751325,True,334.8,1.0
YBC.5748__reverse,OB,free,12,9,12,0.5833333333333334,0.7777777777777778,1.8218012007646807,False,125.2,1.0
YBC.5748__reverse,OB,comb,12,12,12,0.5,0.5,0.7037579046666289,True,125.2,1.0
YBC.5748__reverse,OB,dp,12,12,12,0.4166666666666667,0.4166666666666667,0.8139815468391529,True,125.2,1.0
YBC.5750__obverse,OB,free,14,12,14,0.7142857142857143,0.8333333333333334,0.15735522978452304,False,129.4,1.0
YBC.5750__obverse,OB,comb,14,14,14,0.7857142857142857,0.7857142857142857,0.19831349871806253,True,129.4,1.0
YBC.5750__obverse,OB,dp,14,14,14,0.8571428571428571,0.8571428571428571,0.19831349871806253,True,129.4,1.0
YBC.5763__reverse,OB,free,10,11,10,0.6,0.5454545454545454,0.5290424450690688,False,129.3,1.0
YBC.5763__reverse,OB,comb,10,10,10,0.3,0.3,0.5421901635532141,True,129.3,1.0
YBC.5763__reverse,OB,dp,10,10,10,0.2,0.2,0.5290424450690688,True,129.3,1.0
YBC.5910__bottom,OB,free,2,3,2,1.0,0.6666666666666666,nan,False,339.6,1.0
YBC.5910__bottom,OB,comb,2,2,2,0.5,0.5,nan,True,339.6,1.0
YBC.5910__bottom,OB,dp,2,2,2,0.5,0.5,nan,True,339.6,1.0
YBC.5732__top,OB,free,3,3,3,0.6666666666666666,0.6666666666666666,nan,True,209.0,1.0
YBC.5732__top,OB,comb,3,3,3,0.3333333333333333,0.3333333333333333,nan,True,209.0,1.0
YBC.5732__top,OB,dp,3,3,3,0.3333333333333333,0.3333333333333333,nan,True,209.0,1.0
YBC.5748__obverse,OB,free,14,10,14,0.5,0.7,0.11311861743912045,False,127.3,1.0
YBC.5748__obverse,OB,comb,14,14,14,0.5,0.5,0.17124901806755705,True,127.3,1.0
YBC.5748__obverse,OB,dp,14,14,14,0.6428571428571429,0.6428571428571429,0.15161036920659868,True,127.3,1.0
YBC.5910__obverse,OB,free,9,6,8,0.3333333333333333,0.5,1.029047356828194,False,363.2,1.12
YBC.5910__obverse,OB,comb,9,8,8,0.4444444444444444,0.5,1.029047356828194,True,363.2,1.12
YBC.5910__obverse,OB,dp,9,8,8,0.3333333333333333,0.375,1.029047356828194,True,363.2,1.12
YBC.5910__reverse,OB,free,10,6,10,0.5,0.8333333333333334,0.5722204624643649,False,315.7,1.0
YBC.5910__reverse,OB,comb,10,10,10,0.8,0.8,0.5506810262907823,True,315.7,1.0
YBC.5910__reverse,OB,dp,10,10,10,0.7,0.7,0.5383275261324042,True,315.7,1.0
YBC.6147__bottom,OB,free,2,4,3,1.0,nan,nan,False,198.0,0.67
YBC.6147__bottom,OB,comb,2,3,3,1.0,nan,nan,True,198.0,0.67
YBC.6147__bottom,OB,dp,2,3,3,1.0,nan,nan,True,198.0,0.67
YBC.6147__obverse,OB,free,18,7,18,0.2777777777777778,0.7142857142857143,0.8157838934854622,False,200.2,1.0
YBC.6147__obverse,OB,comb,18,18,18,0.6666666666666666,0.6666666666666666,1.008591086292655,True,200.2,1.0
YBC.6147__obverse,OB,dp,18,18,18,0.6666666666666666,0.6666666666666666,1.008591086292655,True,200.2,1.0
YBC.6142__obverse,OB,free,14,6,17,0.42857142857142855,nan,0.1952162343932754,False,233.5,0.82
YBC.6142__obverse,OB,comb,14,17,17,0.7142857142857143,nan,0.1361155919949884,True,233.5,0.82
YBC.6142__obverse,OB,dp,14,17,17,0.6428571428571429,nan,0.11213272261597344,True,233.5,0.82
YBC.6142__reverse,OB,free,16,8,20,0.375,nan,nan,False,218.6,0.8
YBC.6142__reverse,OB,comb,16,20,20,0.5625,nan,nan,True,218.6,0.8
YBC.6142__reverse,OB,dp,16,20,20,0.5625,nan,nan,True,218.6,0.8
YBC.6152__obverse,OB,free,10,8,28,0.3,nan,nan,False,191.3,0.36
YBC.6152__obverse,OB,comb,10,28,28,0.6,nan,nan,True,191.3,0.36
YBC.6152__obverse,OB,dp,10,28,28,0.7,nan,nan,True,191.3,0.36
YBC.6152__obverse__envelope,OB,free,14,7,28,0.42857142857142855,nan,0.4537333944113603,False,218.3,0.5
YBC.6152__obverse__envelope,OB,comb,14,28,28,0.6428571428571429,nan,0.9906092533211174,True,218.3,0.5
YBC.6152__obverse__envelope,OB,dp,14,28,28,0.7142857142857143,nan,0.6800274851122307,True,218.3,0.5
YBC.6147__reverse,OB,free,21,6,21,0.23809523809523808,0.8333333333333334,1.0833333333333333,False,181.8,1.0
YBC.6147__reverse,OB,comb,21,21,21,0.6666666666666666,0.6666666666666666,0.5184268426842685,True,181.8,1.0
YBC.6147__reverse,OB,dp,21,21,21,0.6666666666666666,0.6666666666666666,0.5035753575357536,True,181.8,1.0
YBC.6147__top,OB,free,2,5,10,1.0,nan,nan,False,234.9,0.2
YBC.6147__top,OB,comb,2,10,10,1.0,nan,nan,True,234.9,0.2
YBC.6147__top,OB,dp,2,10,10,1.0,nan,nan,True,234.9,0.2
YBC.6152__reverse__tablet,OB,free,13,8,28,0.5384615384615384,nan,0.4142913459754883,False,226.8,0.46
YBC.6152__reverse__tablet,OB,comb,13,28,28,0.9230769230769231,nan,0.5320162137003559,True,226.8,0.46
YBC.6152__reverse__tablet,OB,dp,13,28,28,0.9230769230769231,nan,0.5231978715486805,True,226.8,0.46
YBC.6152__top__tablet,OB,free,2,4,6,1.0,nan,nan,False,286.2,0.33
YBC.6152__top__tablet,OB,comb,2,6,6,1.0,nan,nan,True,286.2,0.33
YBC.6152__top__tablet,OB,dp,2,6,6,1.0,nan,nan,True,286.2,0.33
YBC.6153__obverse,OB,free,4,12,32,0.75,nan,nan,False,114.0,0.12
YBC.6153__obverse,OB,comb,4,32,32,0.5,nan,nan,True,114.0,0.12
YBC.6153__obverse,OB,dp,4,32,32,0.25,nan,nan,True,114.0,0.12
YBC.6153__obverse__envelope,OB,free,11,9,32,0.2727272727272727,nan,nan,False,258.2,0.34
YBC.6153__obverse__envelope,OB,comb,11,32,32,0.5454545454545454,nan,nan,True,258.2,0.34
YBC.6153__obverse__envelope,OB,dp,11,32,32,0.5454545454545454,nan,nan,True,258.2,0.34
YBC.6170__obverse,OB,free,9,11,9,0.8888888888888888,0.7272727272727273,1.5825171724839233,False,114.1,1.0
YBC.6170__obverse,OB,comb,9,9,9,0.8888888888888888,0.8888888888888888,0.060168355656578874,True,114.1,1.0
YBC.6170__obverse,OB,dp,9,9,9,0.8888888888888888,0.8888888888888888,0.2941736142017146,True,114.1,1.0
YBC.6170__reverse,OB,free,9,9,12,0.7777777777777778,nan,1.7384549758843335,False,104.4,0.75
YBC.6170__reverse,OB,comb,9,12,12,0.7777777777777778,nan,1.414801729096509,True,104.4,0.75
YBC.6170__reverse,OB,dp,9,12,12,0.4444444444444444,nan,1.2854913842689226,True,104.4,0.75
YBC.6153__obverse__tablet,OB,free,16,12,32,0.5,nan,1.4006024096385545,False,116.2,0.5
YBC.6153__obverse__tablet,OB,comb,16,32,32,0.6875,nan,1.4221170395869194,True,116.2,0.5
YBC.6153__obverse__tablet,OB,dp,16,32,32,0.75,nan,5.297332185886402,True,116.2,0.5
YBC.6153__reverse__tablet,OB,free,15,10,48,0.6,nan,0.09845960723149148,False,104.9,0.31
YBC.6153__reverse__tablet,OB,comb,15,48,48,0.7333333333333333,nan,0.9120265700802339,True,104.9,0.31
YBC.6153__reverse__tablet,OB,dp,15,48,48,0.7333333333333333,nan,1.2729114661447423,True,104.9,0.31
YBC.6152__obverse__tablet,OB,free,17,6,28,0.058823529411764705,nan,0.7103434967194132,False,259.1,0.61
YBC.6152__obverse__tablet,OB,comb,17,28,28,0.7058823529411765,nan,1.1275569278270936,True,259.1,0.61
YBC.6152__obverse__tablet,OB,dp,17,28,28,0.6470588235294118,nan,0.7620609803164801,True,259.1,0.61
YBC.6152__reverse__envelope,OB,free,14,6,28,0.2857142857142857,nan,0.5295116772823778,False,235.5,0.5
YBC.6152__reverse__envelope,OB,comb,14,28,28,0.7142857142857143,nan,1.0280254777070061,True,235.5,0.5
YBC.6152__reverse__envelope,OB,dp,14,28,28,0.7857142857142857,nan,0.587261146496815,True,235.5,0.5
YBC.6205__obverse__tablet,OB,free,8,6,18,0.5,nan,0.7435410966340064,False,305.6,0.44
YBC.6205__obverse__tablet,OB,comb,8,18,18,1.0,nan,0.7710280076287708,True,305.6,0.44
YBC.6205__obverse__tablet,OB,dp,8,18,18,1.0,nan,0.7710280076287708,True,305.6,0.44
YBC.6205__reverse__tablet,OB,free,4,10,11,0.75,nan,nan,False,118.4,0.36
YBC.6205__reverse__tablet,OB,comb,4,11,11,0.75,nan,nan,True,118.4,0.36
YBC.6205__reverse__tablet,OB,dp,4,11,11,0.75,nan,nan,True,118.4,0.36
YBC.6208__obverse,OB,free,7,8,7,0.8571428571428571,0.75,0.6151960784313726,False,285.6,1.0
YBC.6208__obverse,OB,comb,7,7,7,0.7142857142857143,0.7142857142857143,0.5987394957983194,True,285.6,1.0
YBC.6208__obverse,OB,dp,7,7,7,0.8571428571428571,0.8571428571428571,0.5665266106442577,True,285.6,1.0
YBC.6208__reverse,OB,free,10,6,10,0.3,0.5,0.5897727272727272,False,220.0,1.0
YBC.6208__reverse,OB,comb,10,10,10,0.8,0.8,0.6211363636363635,True,220.0,1.0
YBC.6208__reverse,OB,dp,10,10,10,0.7,0.7,0.6315909090909091,True,220.0,1.0
YBC.6236__bottom__tablet,OB,free,3,2,3,0.3333333333333333,0.5,nan,False,205.10044283906768,1.0
YBC.6236__bottom__tablet,OB,comb,3,3,3,0.6666666666666666,0.6666666666666666,nan,True,205.10044283906768,1.0
YBC.6236__bottom__tablet,OB,dp,3,3,3,0.3333333333333333,0.3333333333333333,nan,True,205.10044283906768,1.0
YBC.6383__bottom,OB,free,2,4,2,1.0,0.5,0.3303099017384731,False,264.6,1.0
YBC.6383__bottom,OB,comb,2,2,2,0.5,0.5,0.2698412698412697,True,264.6,1.0
YBC.6383__bottom,OB,dp,2,2,2,0.5,0.5,0.2055933484504912,True,264.6,1.0
YBC.6383__obverse,OB,free,4,4,4,0.5,0.5,0.6657247340425532,True,300.8,1.0
YBC.6383__obverse,OB,comb,4,4,4,0.5,0.5,0.6294880319148936,True,300.8,1.0
YBC.6383__obverse,OB,dp,4,4,4,0.5,0.5,0.6185172872340424,True,300.8,1.0
YBC.6248__bottom,OB,free,3,4,2,0.6666666666666666,0.5,nan,False,143.67499999999995,1.5
YBC.6248__bottom,OB,comb,3,2,2,0.3333333333333333,0.5,nan,True,143.67499999999995,1.5
YBC.6248__bottom,OB,dp,3,2,2,0.3333333333333333,0.5,nan,True,143.67499999999995,1.5
YBC.6248__obverse,OB,free,15,6,14,0.2,0.5,nan,False,317.7,1.07
YBC.6248__obverse,OB,comb,15,14,14,0.5333333333333333,0.5714285714285714,nan,True,317.7,1.07
YBC.6248__obverse,OB,dp,15,14,14,0.5333333333333333,0.5714285714285714,nan,True,317.7,1.07
YBC.6236__obverse__tablet,OB,free,15,8,13,0.4,0.75,nan,False,289.3,1.15
YBC.6236__obverse__tablet,OB,comb,15,13,13,0.8,0.9230769230769231,nan,True,289.3,1.15
YBC.6236__obverse__tablet,OB,dp,15,13,13,0.8,0.9230769230769231,nan,True,289.3,1.15
YBC.6236__reverse__tablet,OB,free,14,8,13,0.5,0.875,0.5627943881338315,False,277.6,1.08
YBC.6236__reverse__tablet,OB,comb,14,13,13,0.7142857142857143,0.7692307692307693,0.15609409994939347,True,277.6,1.08
YBC.6236__reverse__tablet,OB,dp,14,13,13,0.7857142857142857,0.8461538461538461,0.9444102228171768,True,277.6,1.08
YBC.6319__bottom,OB,free,2,2,2,0.5,0.5,nan,True,339.0,1.0
YBC.6319__bottom,OB,comb,2,2,2,0.5,0.5,nan,True,339.0,1.0
YBC.6319__bottom,OB,dp,2,2,2,0.5,0.5,nan,True,339.0,1.0
YBC.6319__obverse,OB,free,11,3,10,0.09090909090909091,0.3333333333333333,0.5668811378259397,False,295.3,1.1
YBC.6319__obverse,OB,comb,11,10,10,0.36363636363636365,0.4,0.6125973586183542,True,295.3,1.1
YBC.6319__obverse,OB,dp,11,10,10,0.36363636363636365,0.4,0.6125973586183542,True,295.3,1.1
YBC.6248__reverse,OB,free,18,5,15,0.2222222222222222,0.8,0.2923497267759565,False,274.5,1.2
YBC.6248__reverse,OB,comb,18,15,15,0.5555555555555556,0.6666666666666666,0.2923497267759565,True,274.5,1.2
YBC.6248__reverse,OB,dp,18,15,15,0.5555555555555556,0.6666666666666666,0.3965391621129328,True,274.5,1.2
YBC.6317__bottom,OB,free,2,5,2,1.0,0.4,nan,False,147.6,1.0
YBC.6317__bottom,OB,comb,2,2,2,0.0,0.0,nan,True,147.6,1.0
YBC.6317__bottom,OB,dp,2,2,2,0.0,0.0,nan,True,147.6,1.0
YBC.6319__reverse,OB,free,8,4,16,0.25,nan,nan,False,271.2,0.5
YBC.6319__reverse,OB,comb,8,16,16,0.75,nan,nan,True,271.2,0.5
YBC.6319__reverse,OB,dp,8,16,16,0.75,nan,nan,True,271.2,0.5
YBC.6326__obverse,OB,free,16,5,17,0.125,0.4,0.39331280246370426,False,227.3,0.94
YBC.6326__obverse,OB,comb,16,17,17,0.6875,0.6470588235294118,0.4637043554773426,True,227.3,0.94
YBC.6326__obverse,OB,dp,16,17,17,0.6875,0.6470588235294118,0.4637043554773426,True,227.3,0.94
YBC.6317__obverse,OB,free,13,7,12,0.3076923076923077,0.5714285714285714,1.5536522301228186,False,154.7,1.08
YBC.6317__obverse,OB,comb,13,12,12,0.15384615384615385,0.16666666666666666,1.4049773755656108,True,154.7,1.08
YBC.6317__obverse,OB,dp,13,12,12,0.23076923076923078,0.25,1.4702650290885586,True,154.7,1.08
YBC.6317__reverse,OB,free,9,7,15,0.2222222222222222,nan,0.9994279176201372,False,174.8,0.6
YBC.6317__reverse,OB,comb,9,15,15,0.3333333333333333,nan,1.1012585812356976,True,174.8,0.6
YBC.6317__reverse,OB,dp,9,15,15,0.5555555555555556,nan,1.1161327231121279,True,174.8,0.6
YBC.6383__reverse,OB,free,3,3,3,0.0,0.0,0.7598494909251883,True,225.9,1.0
YBC.6383__reverse,OB,comb,3,3,3,0.0,0.0,0.6004869411243915,True,225.9,1.0
YBC.6383__reverse,OB,dp,3,3,3,0.0,0.0,0.6004869411243915,True,225.9,1.0
YBC.6445__bottom,OB,free,2,4,2,1.0,0.5,nan,False,314.3,1.0
YBC.6445__bottom,OB,comb,2,2,2,0.5,0.5,nan,True,314.3,1.0
YBC.6445__bottom,OB,dp,2,2,2,0.5,0.5,nan,True,314.3,1.0
YBC.6326__reverse,OB,free,3,3,7,0.3333333333333333,nan,0.22013805522208882,False,333.2,0.43
YBC.6326__reverse,OB,comb,3,7,7,0.6666666666666666,nan,0.20423169267707086,True,333.2,0.43
YBC.6326__reverse,OB,dp,3,7,7,0.6666666666666666,nan,0.1964285714285714,True,333.2,0.43
YBC.6445__obverse,OB,free,5,5,6,0.6,nan,nan,False,294.1,0.83
YBC.6445__obverse,OB,comb,5,6,6,0.8,nan,nan,True,294.1,0.83
YBC.6445__obverse,OB,dp,5,6,6,0.6,nan,nan,True,294.1,0.83
YBC.6445__reverse,OB,free,6,7,9,0.8333333333333334,nan,0.4574468085106382,False,324.3,0.67
YBC.6445__reverse,OB,comb,6,9,9,1.0,nan,0.4617637989515879,True,324.3,0.67
YBC.6445__reverse,OB,dp,6,9,9,1.0,nan,0.4663891458526055,True,324.3,0.67
YBC.6465__obverse,OB,free,13,4,13,0.07692307692307693,0.25,1.7206142941523925,False,169.3,1.0
YBC.6465__obverse,OB,comb,13,13,13,0.5384615384615384,0.5384615384615384,0.9840519787359714,True,169.3,1.0
YBC.6465__obverse,OB,dp,13,13,13,0.46153846153846156,0.46153846153846156,0.9704666272888363,True,169.3,1.0
YBC.6654__obverse,OB,free,8,8,8,0.375,0.375,2.1779077770130764,True,145.3,1.0
YBC.6654__obverse,OB,comb,8,8,8,0.375,0.375,2.1779077770130764,True,145.3,1.0
YBC.6654__obverse,OB,dp,8,8,8,0.375,0.375,2.1779077770130764,True,145.3,1.0
YBC.6654__reverse,OB,free,6,8,7,0.16666666666666666,nan,1.8372657876474672,False,144.1,0.86
YBC.6654__reverse,OB,comb,6,7,7,0.0,nan,1.8497571131158914,True,144.1,0.86
YBC.6654__reverse,OB,dp,6,7,7,0.0,nan,2.09264399722415,True,144.1,0.86
YBC.6994__obverse,OB,free,9,10,9,0.8888888888888888,0.8,0.7672877104980295,False,279.1,1.0
YBC.6994__obverse,OB,comb,9,9,9,0.8888888888888888,0.8888888888888888,0.7672877104980295,True,279.1,1.0
YBC.6994__obverse,OB,dp,9,9,9,1.0,1.0,0.20906485130777486,True,279.1,1.0
YBC.6994__reverse,OB,free,10,8,11,0.5,0.625,0.4400798934753662,False,225.3,0.91
YBC.6994__reverse,OB,comb,10,11,11,0.8,0.7272727272727273,0.4569462938304483,True,225.3,0.91
YBC.6994__reverse,OB,dp,10,11,11,0.7,0.6363636363636364,0.4658233466489126,True,225.3,0.91
YBC.7073__obverse,OB,free,17,6,17,0.29411764705882354,0.8333333333333334,0.8906433991096637,False,289.0,1.0
YBC.7073__obverse,OB,comb,17,17,17,0.6470588235294118,0.6470588235294118,0.9269755790404596,True,289.0,1.0
YBC.7073__obverse,OB,dp,17,17,17,0.7647058823529411,0.7647058823529411,0.914864852396861,True,289.0,1.0
YBC.7073__reverse,OB,free,15,10,19,0.6,nan,1.8038809344385833,False,265.4,0.79
YBC.7073__reverse,OB,comb,15,19,19,0.6,nan,0.6113413715146948,True,265.4,0.79
YBC.7073__reverse,OB,dp,15,19,19,0.6,nan,0.5985305199698568,True,265.4,0.79
YBC.7191__obverse,OB,free,14,9,14,0.5,0.7777777777777778,0.5407239819004526,False,265.2,1.0
YBC.7191__obverse,OB,comb,14,14,14,0.7142857142857143,0.7142857142857143,0.5806938159879337,True,265.2,1.0
YBC.7191__obverse,OB,dp,14,14,14,0.7142857142857143,0.7142857142857143,0.5908748114630468,True,265.2,1.0
YBC.7191__reverse,OB,free,18,9,19,0.3333333333333333,0.6666666666666666,0.47268907563025214,False,214.2,0.95
YBC.7191__reverse,OB,comb,18,19,19,0.6111111111111112,0.5789473684210527,0.49696545284780574,True,214.2,0.95
YBC.7191__reverse,OB,dp,18,19,19,0.6666666666666666,0.631578947368421,0.5095704948646126,True,214.2,0.95
YBC.7227__obverse,OB,free,18,14,16,0.7222222222222222,0.9285714285714286,0.697183129068253,False,272.1,1.12
YBC.7227__obverse,OB,comb,18,16,16,0.8333333333333334,0.9375,0.7655403506779553,True,272.1,1.12
YBC.7227__obverse,OB,dp,18,16,16,0.8333333333333334,0.9375,0.7655403506779553,True,272.1,1.12
YBC.7227__reverse,OB,free,16,9,32,0.5625,nan,0.8624678308246303,False,229.4,0.5
YBC.7227__reverse,OB,comb,16,32,32,0.6875,nan,0.6253264150341317,True,229.4,0.5
YBC.7227__reverse,OB,dp,16,32,32,0.6875,nan,0.6253264150341317,True,229.4,0.5
YBC.7698__obverse,OB,free,15,3,14,0.06666666666666667,0.3333333333333333,0.9801204819277108,False,249.0,1.07
YBC.7698__obverse,OB,comb,15,14,14,0.6,0.6428571428571429,1.022289156626506,True,249.0,1.07
YBC.7698__obverse,OB,dp,15,14,14,0.6666666666666666,0.7142857142857143,1.022289156626506,True,249.0,1.07
YBC.7698__reverse,OB,free,7,4,12,0.2857142857142857,nan,nan,False,244.3,0.58
YBC.7698__reverse,OB,comb,7,12,12,0.8571428571428571,nan,nan,True,244.3,0.58
YBC.7698__reverse,OB,dp,7,12,12,0.7142857142857143,nan,nan,True,244.3,0.58
YBC.7794__bottom,OB,free,2,4,2,0.0,0.0,0.5589087397392564,False,207.1,1.0
YBC.7794__bottom,OB,comb,2,2,2,0.0,0.0,0.5120714630613231,True,207.1,1.0
YBC.7794__bottom,OB,dp,2,2,2,0.0,0.0,0.49613713182037666,True,207.1,1.0
YBC.7794__obverse,OB,free,8,5,8,0.375,0.6,0.46486652347345814,False,325.9,1.0
YBC.7794__obverse,OB,comb,8,8,8,0.625,0.625,0.46486652347345814,True,325.9,1.0
YBC.7794__obverse,OB,dp,8,8,8,0.75,0.75,0.4710033752684873,True,325.9,1.0
YBC.7081__obverse__envelope,OB,free,19,15,38,0.6842105263157895,nan,0.22887582659808947,False,136.1,0.5
YBC.7081__obverse__envelope,OB,comb,19,38,38,0.6842105263157895,nan,0.9092578986039676,True,136.1,0.5
YBC.7081__obverse__envelope,OB,dp,19,38,38,0.6842105263157895,nan,0.9614254224834679,True,136.1,0.5
YBC.7081__obverse__tablet,OB,free,18,11,38,0.6111111111111112,nan,1.9106813505599476,False,128.9,0.47
YBC.7081__obverse__tablet,OB,comb,18,38,38,0.6111111111111112,nan,1.958985057508322,True,128.9,0.47
YBC.7081__obverse__tablet,OB,dp,18,38,38,0.6666666666666666,nan,4.973520760955603,True,128.9,0.47
YBC.7081__reverse__envelope,OB,free,15,9,57,0.4,nan,nan,False,137.2,0.26
YBC.7081__reverse__envelope,OB,comb,15,57,57,0.6666666666666666,nan,nan,True,137.2,0.26
YBC.7081__reverse__envelope,OB,dp,15,57,57,0.6666666666666666,nan,nan,True,137.2,0.26
YBC.7081__reverse__tablet,OB,free,18,16,57,0.5555555555555556,nan,0.38836895791236326,False,134.1,0.32
YBC.7081__reverse__tablet,OB,comb,18,57,57,0.6666666666666666,nan,0.6053711950488285,True,134.1,0.32
YBC.7081__reverse__tablet,OB,dp,18,57,57,0.6666666666666666,nan,0.6053711950488285,True,134.1,0.32
YBC.8029__obverse,OB,free,6,4,6,0.3333333333333333,0.5,0.7718152866242038,False,314.0,1.0
YBC.8029__obverse,OB,comb,6,6,6,0.6666666666666666,0.6666666666666666,0.7017515923566878,True,314.0,1.0
YBC.8029__obverse,OB,dp,6,6,6,0.8333333333333334,0.8333333333333334,0.711624203821656,True,314.0,1.0
YBC.8029__reverse,OB,free,3,6,4,1.0,nan,nan,False,367.7,0.75
YBC.8029__reverse,OB,comb,3,4,4,0.3333333333333333,nan,nan,True,367.7,0.75
YBC.8029__reverse,OB,dp,3,4,4,0.6666666666666666,nan,nan,True,367.7,0.75
YBC.7794__reverse,OB,free,7,7,7,0.5714285714285714,0.5714285714285714,0.9240385805448452,True,242.3,1.0
YBC.7794__reverse,OB,comb,7,7,7,0.7142857142857143,0.7142857142857143,0.316114519463541,True,242.3,1.0
YBC.7794__reverse,OB,dp,7,7,7,0.42857142857142855,0.42857142857142855,2.325239174304515,True,242.3,1.0
YBC.7794__top,OB,free,4,2,7,0.0,nan,0.3935786435786437,False,138.6,0.57
YBC.7794__top,OB,comb,4,7,7,0.5,nan,1.5955988455988455,True,138.6,0.57
YBC.7794__top,OB,dp,4,7,7,0.75,nan,0.7896825396825397,True,138.6,0.57
YBC.8029__top,OB,free,3,3,6,0.3333333333333333,nan,nan,False,236.9,0.5
YBC.8029__top,OB,comb,3,6,6,0.6666666666666666,nan,nan,True,236.9,0.5
YBC.8029__top,OB,dp,3,6,6,1.0,nan,nan,True,236.9,0.5
YBC.8390__obverse,OB,free,6,5,6,0.16666666666666666,0.2,1.6191406250000002,False,179.2,1.0
YBC.8390__obverse,OB,comb,6,6,6,0.5,0.5,0.721261160714286,True,179.2,1.0
YBC.8390__obverse,OB,dp,6,6,6,0.5,0.5,0.7569754464285716,True,179.2,1.0
YBC.8390__reverse,OB,free,3,5,6,0.3333333333333333,nan,nan,False,375.9,0.5
YBC.8390__reverse,OB,comb,3,6,6,0.3333333333333333,nan,nan,True,375.9,0.5
YBC.8390__reverse,OB,dp,3,6,6,0.3333333333333333,nan,nan,True,375.9,0.5
YBC.8401__obverse,OB,free,8,3,6,0.125,0.3333333333333333,0.855401964350673,False,274.9,1.33
YBC.8401__obverse,OB,comb,8,6,6,0.25,0.3333333333333333,0.8259367042560931,True,274.9,1.33
YBC.8401__obverse,OB,dp,8,6,6,0.25,0.3333333333333333,0.8259367042560931,True,274.9,1.33
YBC.8401__reverse,OB,free,6,3,7,0.0,nan,nan,False,251.8,0.86
YBC.8401__reverse,OB,comb,6,7,7,0.3333333333333333,nan,nan,True,251.8,0.86
YBC.8401__reverse,OB,dp,6,7,7,0.5,nan,nan,True,251.8,0.86
YBC.8447__obverse,OB,free,8,8,8,0.5,0.5,1.9005912786400587,True,135.3,1.0
YBC.8447__obverse,OB,comb,8,8,8,0.375,0.375,1.9005912786400587,True,135.3,1.0
YBC.8447__obverse,OB,dp,8,8,8,0.25,0.25,1.9124168514412412,True,135.3,1.0
YBC.8447__reverse,OB,free,4,6,9,0.0,nan,1.3763736263736266,False,145.6,0.44
YBC.8447__reverse,OB,comb,4,9,9,0.25,nan,1.3873626373626375,True,145.6,0.44
YBC.8447__reverse,OB,dp,4,9,9,0.5,nan,1.3983516483516485,True,145.6,0.44
YBC.8510__bottom,OB,free,2,1,2,0.5,1.0,0.1477744807121662,False,337.0,1.0
YBC.8510__bottom,OB,comb,2,2,2,1.0,1.0,0.011275964391691429,True,337.0,1.0
YBC.8510__bottom,OB,dp,2,2,2,1.0,1.0,0.01839762611275961,True,337.0,1.0
YBC.8510__top,OB,free,2,2,5,0.0,nan,0.49641684084801435,False,334.9,0.4
YBC.8510__top,OB,comb,2,5,5,1.0,nan,1.03747387279785,True,334.9,0.4
YBC.8510__top,OB,dp,2,5,5,1.0,nan,0.6681098835473276,True,334.9,0.4
YBC.8532__bottom,OB,free,2,3,2,0.5,0.3333333333333333,nan,False,179.6,1.0
YBC.8532__bottom,OB,comb,2,2,2,0.0,0.0,nan,True,179.6,1.0
YBC.8532__bottom,OB,dp,2,2,2,0.0,0.0,nan,True,179.6,1.0
YBC.8510__obverse,OB,free,6,7,8,0.3333333333333333,nan,1.3334548104956268,False,137.2,0.75
YBC.8510__obverse,OB,comb,6,8,8,0.16666666666666666,nan,1.3334548104956268,True,137.2,0.75
YBC.8510__obverse,OB,dp,6,8,8,0.16666666666666666,nan,1.3553206997084548,True,137.2,0.75
